name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';9.880000;4.094347e+00;1.580262e+01;4.028323e+00;1.033862e+01;-3.982731e+00;-9.343082e+00;-1.967427e+01;-7.776466e+00;-1.027591e+01;-4.643535e+00;1.223059e+01;-4.805601e+00;1.119445e+02;-5.211443e+00;4.305429e+00;8.809941e-01;-1.632710e+00;4.834768e+00;-1.443511e+00;-1.318797e+00;2.926141e+00;2.478293e+00;-5.761214e+00;-2.206700e+00;-7.286145e-01;1.181580e-01;6.688352e-01;-2.056740e+00;-2.396718e+00;-2.215038e+00;-1.040609e+00;-1.366103e+00;1.929618e+00;6.157900e-01;-3.522941e-01;1.936024e+00;-5.806118e-01;-8.751369e-01;1.892589e+00
'unknown';9.890000;-4.203523e+00;2.436572e+01;4.381088e+00;6.535676e+00;-7.999009e+00;-6.488194e+00;-7.244840e+00;-1.367444e+01;-1.539318e+01;-5.382225e+00;9.836685e+00;-2.279109e+00;1.126107e+02;-3.115236e+00;5.589574e-01;-3.798304e+00;-5.364459e+00;2.565598e+00;-4.182539e+00;4.717112e-01;3.121313e+00;1.303080e+00;-2.322782e+00;-2.560797e+00;-1.723578e+00;2.569917e+00;3.037737e+00;-3.532117e+00;-2.167365e+00;-1.911387e+00;-2.387274e+00;5.195186e-02;1.733294e+00;4.298356e-01;-1.063095e+00;2.427021e+00;9.360027e-01;-5.109814e-01;1.221612e+00
'unknown';9.900000;-9.644449e+00;1.998980e+01;4.705507e-01;3.187347e+00;8.916061e+00;-2.324178e+01;-1.332270e+01;-1.316635e+00;-8.391820e+00;-2.206741e+00;-4.675884e+00;-1.416779e+01;1.184977e+02;2.985830e+00;-4.015055e+00;-6.156775e+00;-7.233533e+00;-2.351349e+00;-9.925033e-01;5.633387e+00;1.559367e+00;-2.016517e+00;1.789913e+00;-1.001567e+00;7.152906e-01;2.466536e+00;3.831777e+00;-3.502527e+00;-4.444150e-01;-8.881038e-01;-3.820079e+00;2.242146e+00;1.277142e+00;-4.795863e-01;-1.602542e+00;1.507246e+00;2.778369e+00;-1.807799e-01;2.298467e-01
'unknown';9.910000;-8.913510e-01;1.231931e+01;-1.426992e+01;-1.532387e+01;-2.261439e+00;-1.992694e+01;-5.157058e+00;-2.194149e+00;-1.573032e+01;4.237621e-01;-9.679968e-01;-6.349661e+00;1.221656e+02;8.045782e+00;-8.241939e+00;-4.665416e+00;-7.010161e+00;-6.063215e+00;2.346645e+00;3.660432e+00;3.214498e+00;-2.594122e+00;1.294194e+00;4.062366e+00;-5.465492e-01;2.012440e+00;2.103401e+00;-2.093662e+00;1.910185e+00;8.410860e-01;-2.658706e+00;2.652473e+00;-1.772173e-01;-6.624144e-01;-8.637824e-01;3.619005e-01;2.644555e+00;-1.163362e+00;-2.631383e-01
'unknown';9.920000;1.736741e+01;1.750546e+00;-1.743005e+01;-1.489927e+01;-1.860826e+01;-7.586223e+00;7.448774e+00;-5.719776e+00;-2.018992e+01;1.403037e+00;1.262510e+01;8.061281e-01;1.194997e+02;8.366931e+00;-8.806758e+00;-9.075251e-01;-5.250379e+00;-9.951222e+00;6.502625e+00;3.472551e+00;4.816171e-01;-3.585818e+00;-3.347407e-02;8.373564e+00;-2.221029e+00;1.546130e+00;-7.816375e-01;-1.371643e-01;2.600572e+00;1.804176e+00;-5.085261e-01;1.012086e+00;-1.380796e+00;-9.198599e-01;3.407146e-01;-8.205029e-02;6.948140e-01;-1.908814e+00;-7.528484e-02
'unknown';9.930000;2.251946e+01;-7.724347e+00;-9.995690e+00;-1.947182e+01;-2.455292e+01;-2.582744e+00;6.715812e-01;4.599626e+00;-2.246474e+01;-7.161415e-01;2.149802e+01;-1.249881e+01;1.221719e+02;4.711220e+00;-7.513500e+00;3.127997e+00;-2.150606e+00;-6.927998e+00;5.332262e+00;6.660427e-01;3.481160e-01;-2.231182e+00;3.984147e-01;5.974411e+00;-6.072230e+00;1.714429e+00;-2.335638e+00;1.458077e+00;1.503066e+00;1.943441e+00;1.122409e+00;-7.210544e-01;-4.657343e-01;-1.707624e+00;6.411425e-01;5.693224e-01;-1.644095e+00;-7.102894e-01;-8.306368e-02
'unknown';9.940000;2.048480e+01;-1.402216e+01;-6.204187e+00;-2.099057e+01;-2.969431e+01;5.992465e-01;1.125732e+00;-2.305437e+00;-2.295370e+01;-1.804159e+00;2.595893e+01;-2.219835e+01;1.262252e+02;7.449230e-01;-5.065095e+00;2.949377e+00;-6.424299e-01;-4.461588e+00;2.575119e+00;2.266015e-01;-1.606742e+00;-4.944139e-01;1.827552e+00;1.516481e+00;-6.065940e+00;2.239117e+00;-1.897609e+00;1.948202e+00;-1.396279e-02;1.438673e+00;1.852422e+00;-1.724895e+00;1.983316e-01;-1.183541e+00;5.263061e-01;1.058982e+00;-2.700788e+00;1.016992e+00;-3.906242e-01
'unknown';9.950000;2.110605e+01;-1.736184e+01;-4.242864e+00;-2.303125e+01;-3.135840e+01;2.641631e+00;1.334676e+00;-2.160738e+00;-2.550434e+01;4.019433e+00;2.223715e+01;-2.520857e+01;1.273750e+02;1.785963e-01;-2.822383e+00;9.214619e-01;4.030718e-01;-3.195986e+00;7.051260e-01;2.954736e+00;-4.279443e+00;-9.341116e-01;3.210294e+00;-7.295673e-01;-2.175540e+00;1.250628e+00;-6.843430e-01;1.783868e+00;-8.421823e-01;7.629858e-01;1.155895e+00;-1.272569e+00;7.128938e-01;-8.343239e-01;3.521482e-02;7.116181e-01;-1.832670e+00;2.330987e+00;-7.901335e-01
'unknown';9.960000;2.179873e+01;-1.875619e+01;-5.559583e+00;-1.633171e+01;-3.751346e+01;2.677187e+00;8.250235e+00;-1.037330e+01;-2.114219e+01;8.173008e+00;1.983795e+01;-2.316870e+01;1.280938e+02;1.145197e+00;-1.411305e+00;1.259285e-01;6.661472e-01;-2.555118e+00;1.917176e-01;3.319863e+00;-3.122308e+00;-1.602822e+00;3.855499e+00;-1.778386e+00;9.155859e-01;-1.750900e-01;-1.133884e-01;1.421113e+00;-3.878065e-01;4.211771e-01;1.039490e+00;-3.701535e-01;-1.716798e-01;7.609320e-02;-2.631565e-01;2.495289e-01;-9.301561e-01;2.185555e+00;-9.988776e-01
'unknown';9.970000;2.275548e+01;-1.946925e+01;-5.710683e+00;-1.978589e+01;-3.662327e+01;-9.608370e-02;1.188301e+01;-1.276366e+01;-2.804105e+01;1.034674e+01;2.091068e+01;-2.289134e+01;1.274908e+02;1.089368e+00;-4.210539e-01;3.288094e-01;1.010035e+00;-2.101758e+00;1.611166e-01;2.683881e+00;-3.065720e+00;-1.500903e+00;2.942531e+00;-1.541503e+00;2.091944e+00;-1.029135e+00;-9.059289e-01;1.501678e+00;1.402750e-01;1.012182e+00;1.623921e+00;-4.701611e-02;-1.209556e+00;4.779548e-01;3.917908e-01;-1.226653e-01;-6.940601e-01;1.219760e+00;-7.770776e-01
'unknown';9.980000;2.538608e+01;-2.002498e+01;-4.840635e+00;-1.928251e+01;-3.983746e+01;2.926692e+00;1.245088e+01;-1.261552e+01;-2.969945e+01;1.430968e+01;1.773023e+01;-1.877904e+01;1.252919e+02;-2.774052e-01;8.398075e-01;1.306671e+00;1.159974e+00;1.887489e-01;9.963568e-01;-4.963704e-01;-1.833137e+00;-1.526800e+00;3.209077e+00;-2.728332e+00;2.728090e+00;-1.615389e+00;-2.234114e+00;2.133650e+00;1.183423e-01;1.382800e+00;2.503059e+00;-3.869289e-01;-1.796120e+00;7.102537e-01;1.426023e+00;-1.137883e+00;-3.301347e-01;4.583266e-01;-4.119588e-01
'unknown';9.990000;2.475922e+01;-1.883271e+01;-2.958291e+00;-1.650567e+01;-4.070519e+01;3.322461e+00;1.265376e+01;-1.636823e+01;-2.873023e+01;1.566375e+01;1.558349e+01;-1.694368e+01;1.236303e+02;-3.639747e+00;3.560448e+00;1.032466e+00;5.217067e+00;3.551687e+00;6.772590e-02;-1.184926e+00;-2.534254e+00;9.868317e-01;2.920178e+00;-3.724895e+00;3.017010e+00;-1.914610e+00;-3.020980e+00;2.621183e+00;-7.476307e-02;9.041169e-01;3.108008e+00;-8.187278e-01;-1.534200e+00;1.874388e+00;1.821664e+00;-2.637414e+00;-2.901128e-01;-6.456699e-02;-1.846760e-01
'unknown';10.000000;1.940983e+01;-1.487542e+01;-4.024259e-01;-1.217195e+01;-3.452876e+01;5.949698e+00;5.383007e+00;-1.773670e+01;-2.843161e+01;2.155989e+01;8.859883e+00;-1.250208e+01;1.219471e+02;-7.660813e+00;7.266192e+00;3.658117e-01;5.476629e+00;7.133456e+00;-1.696231e+00;-3.726335e+00;1.632275e-01;4.283423e+00;-1.822739e+00;-2.337364e+00;2.744686e+00;-1.792146e+00;-2.387286e+00;2.041875e+00;-1.780978e-01;-5.948148e-02;2.361651e+00;-9.392250e-01;-7.459629e-01;1.954983e+00;1.456158e+00;-3.567168e+00;-3.816022e-01;-8.243455e-01;1.334072e-01
'unknown';10.010000;7.544866e+00;-4.241789e+00;-2.767458e+00;2.744161e+00;-2.151919e+01;-1.268958e+00;9.492315e+00;-2.287434e+01;-2.374081e+01;2.132253e+01;6.721375e+00;-1.094478e+01;1.195901e+02;-1.032383e+01;9.471669e+00;4.254234e-01;3.372292e+00;9.965930e+00;-2.586228e+00;-3.372135e+00;5.308036e+00;4.702307e+00;-7.728630e+00;-3.187551e+00;1.760811e+00;-1.864136e+00;-4.381939e-01;2.803799e-01;6.339142e-02;-1.250660e+00;-8.453808e-02;-3.350800e-01;-3.826857e-01;8.386718e-01;-7.514755e-02;-3.021331e+00;-3.710445e-01;-1.429329e+00;2.824843e-01
'unknown';10.020000;-4.310812e+00;9.010523e+00;-3.106993e+00;-1.524285e+00;-1.376318e+01;-3.258756e+00;-4.600073e+00;-8.546328e+00;-1.077704e+01;2.366599e+00;1.047447e+01;-8.055064e+00;1.183512e+02;-8.871794e+00;8.093573e+00;7.197030e-01;1.784954e+00;8.789884e+00;-2.372792e+00;-3.132580e+00;4.020630e+00;3.896254e+00;-9.302361e+00;-4.905015e+00;-7.655380e-01;-9.735901e-01;1.745713e+00;-1.492649e+00;5.602222e-01;-9.589389e-01;-2.568995e+00;3.482353e-01;4.902945e-01;-1.331639e+00;-1.787410e+00;-4.511970e-01;-2.450297e-01;-1.193550e+00;2.177905e-01
'unknown';10.030000;-1.499960e+01;1.658266e+01;5.211095e-01;-4.968043e+00;-1.258328e+00;-5.004452e+00;7.846234e-01;5.576763e+00;-1.404597e+01;-1.338275e+01;-1.161561e+00;-1.036313e+01;1.161075e+02;-5.225226e+00;4.548657e+00;1.172477e+00;8.096037e-01;2.300782e+00;-1.269394e+00;-3.395232e+00;-2.695969e-01;8.046786e-01;-8.446667e+00;-4.296292e+00;-2.374522e+00;-9.114670e-01;2.923142e+00;-2.302024e+00;1.282912e+00;-1.991665e-01;-4.123318e+00;2.538686e-01;2.945638e-01;-2.335995e+00;-2.003742e+00;2.249236e+00;1.024817e+00;-4.877304e-01;1.811152e-01
'unknown';10.040000;-1.367690e+01;1.518022e+01;1.551805e+00;6.089201e-01;-7.097734e-01;-4.046512e+00;-5.926049e+00;-1.185910e+01;-1.379776e+01;-7.599276e+00;-1.172372e+01;-1.662059e+01;1.188204e+02;-1.481552e+00;2.264453e+00;2.793396e+00;1.963279e+00;-1.878947e+00;-6.134719e-01;-1.263314e+00;-3.706149e+00;-2.704814e+00;-3.719705e+00;-3.008142e+00;-1.155398e+00;-1.179529e+00;2.695697e+00;-2.168897e+00;2.196989e+00;-5.237300e-01;-3.632806e+00;-4.625265e-01;1.216498e-01;-7.312875e-01;-1.204198e+00;3.272020e+00;1.974681e+00;5.731501e-01;1.832413e-02
'unknown';10.050000;-1.389822e+01;1.541665e+01;7.655302e-01;5.725577e+00;-1.654198e+01;-7.222051e+00;-6.820856e+00;-2.256594e+01;-1.820706e+01;-1.592787e+01;-3.660991e+00;-1.853462e+01;1.147982e+02;5.967598e-01;8.761090e-01;5.803137e+00;2.287297e+00;-5.316244e+00;-2.196545e+00;-2.833949e+00;-2.508551e+00;-2.015870e+00;7.262233e-01;9.880959e-01;-4.829113e-01;-8.555908e-01;2.176258e+00;-1.909232e+00;2.302904e+00;-1.504259e+00;-1.791134e+00;-8.265640e-01;6.226354e-02;9.964396e-01;-2.170139e-01;3.427501e+00;1.854551e+00;7.553731e-01;1.470682e-01
'unknown';10.060000;-1.226927e+01;2.091579e+01;1.073777e+01;2.945298e+00;-1.551609e+01;-5.217317e+00;-7.113906e+00;-1.300572e+01;-2.222057e+01;-1.495937e+01;-3.316524e+00;-9.746307e+00;1.131083e+02;1.695699e+00;-9.146402e-01;9.389316e+00;-1.572543e+00;-5.565633e+00;-4.221848e+00;-2.804972e+00;1.483670e+00;-7.144644e-01;2.471295e+00;2.326198e+00;1.154407e+00;-9.099075e-01;1.528408e+00;-1.860483e+00;1.329233e+00;-2.229987e+00;-6.862863e-01;-2.680971e-01;-6.111858e-02;1.413882e+00;-3.108365e-01;2.915335e+00;9.023539e-01;5.618042e-01;3.386485e-01
'unknown';10.070000;-1.271962e+01;1.809542e+01;2.494381e+01;5.300255e+00;-2.043639e+01;-1.540178e+01;-1.279119e+01;-6.392678e+00;-1.991392e+01;-6.071589e+00;-4.246807e-01;-1.621483e+01;1.146856e+02;4.067437e+00;-3.407954e+00;9.389036e+00;-4.943779e+00;-4.811545e+00;-3.598026e+00;-2.313085e+00;2.117692e+00;-1.275566e+00;5.595337e+00;2.309294e+00;2.474411e-01;-3.109367e-01;6.476747e-01;-1.313607e+00;-3.955127e-01;-1.928463e+00;1.151809e-01;9.847671e-01;4.714004e-01;8.323765e-01;-1.585264e+00;2.084456e+00;-8.935381e-01;7.115923e-01;7.199669e-01
'unknown';10.080000;-5.787703e+00;9.267636e+00;3.640924e+01;-7.041134e+00;-2.659073e+01;-2.106589e+01;-1.696574e+01;-1.252738e+01;-1.651665e+01;-1.709425e-01;-1.710886e+00;-1.200845e+01;1.143272e+02;4.425151e+00;-4.895930e+00;7.646609e+00;-5.571117e+00;-5.562727e+00;-1.253217e+00;-1.829339e+00;1.050143e+00;-4.629149e+00;8.422414e+00;8.430292e-01;1.288447e+00;2.413864e-01;-4.199094e-01;-1.905668e-01;-1.819080e+00;-3.202810e-01;5.133051e-01;1.490861e+00;6.400544e-01;1.752694e-01;-2.006063e+00;1.135312e+00;-2.131108e+00;5.510374e-01;1.053622e+00
'unknown';10.090000;3.198182e+00;4.200959e+00;3.487498e+01;-1.400010e+01;-3.506239e+01;-1.728789e+01;-1.346036e+01;-1.221665e+01;-2.743685e+01;4.654600e+00;7.082658e+00;-1.616635e+01;1.126341e+02;2.470407e+00;-3.701283e+00;4.696927e+00;-5.355732e+00;-4.741792e+00;1.242975e+00;-9.647633e-01;1.870095e+00;-7.984848e+00;8.172943e+00;-2.738010e+00;3.008030e+00;2.168597e+00;-1.420782e+00;7.999467e-01;-1.956625e+00;8.849571e-01;1.035450e+00;5.285056e-01;7.313156e-01;-2.654514e-01;-7.062119e-01;-3.405824e-01;-2.858956e+00;7.440329e-01;1.014241e+00
'unknown';10.100000;1.897589e+00;3.383378e+00;4.400523e+01;-1.526011e+01;-3.601673e+01;-1.054034e+01;-1.592602e+01;-4.843025e+00;-4.160485e+01;2.178960e+01;-2.855047e+00;-3.328312e+00;1.153410e+02;3.946670e-01;-1.720809e+00;2.639970e+00;-2.967971e+00;-3.033984e+00;8.119552e-01;-2.788613e-01;2.483815e+00;-7.390140e+00;6.859052e+00;-5.805688e+00;2.529300e+00;3.118433e+00;-1.278095e+00;1.023792e+00;-1.834702e+00;1.267819e+00;1.346755e+00;-8.940939e-01;1.095427e+00;-1.010162e+00;1.510852e+00;-1.866288e+00;-1.939376e+00;-2.350521e-03;4.981700e-01
'unknown';10.110000;-4.210232e+00;2.531136e+00;4.463045e+01;-1.736892e+01;-3.943235e+01;-1.444967e+01;-1.813487e+01;-8.843783e-01;-4.729406e+01;2.381285e+01;-1.354265e+01;-5.514750e+00;1.250217e+02;-1.021229e+00;-9.957808e-01;2.109231e+00;-1.820566e+00;-8.986648e-01;-1.988084e+00;5.682537e-01;7.359858e-02;-3.426130e+00;4.674106e+00;-8.661128e+00;3.347179e+00;3.321743e+00;-4.364096e-01;5.733091e-01;-1.538388e+00;1.534826e+00;1.239648e+00;-1.605345e+00;1.257264e+00;-1.657467e+00;2.644592e+00;-2.236954e+00;4.573741e-02;-4.520547e-01;-4.311592e-01
'unknown';10.120000;-1.101603e-01;1.498501e+00;4.473136e+01;-2.019658e+01;-3.957567e+01;-1.842522e+01;-1.602279e+01;-5.774437e+00;-4.353875e+01;2.454519e+01;-2.042668e+01;-4.687749e+00;1.237255e+02;-2.195033e-01;-1.129720e+00;-2.330532e-01;-9.996063e-01;-7.505146e-01;-4.108157e+00;2.881285e+00;-3.102418e+00;6.457516e-01;8.403942e-01;-5.892290e+00;1.107120e+00;2.155663e+00;6.008490e-02;3.305025e-01;-1.679524e+00;1.907160e+00;1.293051e+00;-1.151530e+00;1.245475e+00;-1.006834e+00;2.298139e+00;-2.314879e+00;2.085061e+00;-5.085774e-01;-1.026634e+00
'unknown';10.130000;-9.040878e-01;1.644938e-01;4.505807e+01;-2.063470e+01;-3.777624e+01;-2.328587e+01;-1.057071e+01;-1.138295e+01;-4.360055e+01;2.664734e+01;-2.743717e+01;1.249266e+00;1.250505e+02;5.954441e-01;-1.130282e+00;-1.558503e+00;1.334213e+00;3.147106e-01;-4.323695e+00;3.741485e+00;-3.624125e+00;1.220164e+00;-2.500343e-03;-2.466022e+00;1.458846e+00;4.941856e-01;6.784134e-01;9.611108e-01;-1.652567e+00;2.441192e+00;1.303343e+00;2.127087e-01;4.629295e-01;5.052913e-01;1.971819e+00;-1.868098e+00;3.152504e+00;-6.789193e-01;-2.088974e+00
'unknown';10.140000;-8.529996e-01;-1.081900e+00;4.262616e+01;-1.862525e+01;-4.059736e+01;-2.666303e+01;-5.301675e+00;-1.510583e+01;-4.022284e+01;2.457434e+01;-2.536924e+01;-1.174718e+00;1.261049e+02;-1.132451e-01;-1.046240e-03;-3.923781e+00;4.990440e+00;2.824584e+00;-3.777890e+00;4.361897e+00;-7.014933e-01;1.777407e+00;-2.377041e+00;1.522062e+00;9.305793e-01;-6.009552e-01;2.341197e-01;1.959966e+00;-1.513406e+00;2.025098e+00;2.270266e+00;2.252844e+00;-4.478616e-01;1.800064e+00;1.376432e+00;-1.309996e+00;2.760167e+00;-9.090078e-01;-2.402233e+00
'unknown';10.150000;-8.615917e-01;-1.830073e+00;3.789053e+01;-1.148352e+01;-3.734796e+01;-3.194924e+01;-4.788006e+00;-1.433931e+01;-4.285119e+01;2.378578e+01;-2.340148e+01;2.296674e-02;1.263030e+02;2.317709e+00;3.245436e+00;-4.308242e+00;7.390372e+00;3.830499e+00;-1.089674e+00;2.142596e+00;1.399593e+00;5.867137e+00;-3.057667e+00;3.394218e+00;4.085307e-02;-5.744816e+00;-2.075112e-01;2.158743e+00;-1.010797e+00;6.372004e-01;2.015860e+00;3.225838e+00;-9.407791e-01;1.598514e+00;7.175102e-01;-8.526901e-01;1.944335e+00;-1.102680e+00;-2.153270e+00
'unknown';10.160000;-6.976337e-01;2.490553e+00;2.869622e+01;1.800315e-01;-2.566689e+01;-3.298299e+01;2.895339e+00;-7.803725e+00;-3.502639e+01;1.409076e+01;-1.483421e+01;5.782970e-01;1.200945e+02;8.996315e-02;6.482253e+00;-6.425216e+00;6.097806e+00;8.842920e+00;5.539052e+00;1.441422e+00;3.386042e+00;5.204426e+00;-4.182004e+00;4.978423e+00;-2.728922e+00;-6.736001e+00;-5.157072e-01;5.053554e-01;1.728002e-01;-1.139361e+00;4.931718e-01;2.736127e+00;-9.857309e-01;-3.247277e-01;6.318877e-01;-1.258005e-01;5.069610e-01;-6.854464e-01;-1.010650e+00
'unknown';10.170000;1.060677e+01;1.460545e+01;3.048182e+01;6.914522e+00;-2.608897e+01;-2.557426e+01;-3.956235e+00;-8.036036e+00;-1.686309e+01;1.660079e+01;-1.573359e+01;5.770236e-01;9.933163e+01;-5.437160e-01;6.421786e+00;-5.361772e+00;3.966532e+00;7.384844e+00;7.147025e+00;4.978271e-01;2.324677e+00;3.094206e+00;-3.363469e+00;5.527473e+00;-2.224801e+00;-7.204639e+00;-1.391209e+00;-1.941949e+00;6.036624e-01;-1.650593e+00;-1.515154e+00;6.287986e-01;-5.263292e-01;-2.245650e+00;4.991920e-01;-1.075646e-01;-1.062701e+00;-6.279017e-01;1.798866e+00
'unknown';10.180000;-6.137366e+00;2.311160e+01;1.420443e+01;2.664757e+00;-2.012251e+00;-2.155263e+00;1.489548e+00;-1.327255e+00;-2.719477e+01;7.256816e+00;-4.311071e+00;-1.509636e+01;1.059105e+02;-1.261069e+00;9.375557e-01;-2.533015e+00;1.005553e+00;3.513271e+00;5.784398e+00;2.556261e-01;-2.787674e+00;6.323311e+00;-2.853142e+00;2.990240e+00;-1.363826e+00;-4.924294e+00;-4.669991e-01;-2.445868e+00;1.500357e+00;-1.206294e+00;-3.711478e+00;-2.077963e+00;-6.991724e-01;-2.706810e+00;1.495785e+00;2.002893e-01;-2.758308e+00;3.262861e-01;2.782013e+00
'unknown';10.190000;-8.603051e-01;1.996833e+01;1.832757e+01;7.106779e+00;-1.225106e+01;-1.162798e+01;-1.595975e+00;-5.954154e+00;-3.129598e+01;1.038541e+01;-1.025681e+00;-3.263714e+00;9.737176e+01;-3.962819e+00;-3.691960e+00;-3.236031e+00;1.683534e+00;-1.080445e+00;1.931647e+00;1.038475e-01;-6.741799e+00;7.803655e+00;-4.259921e+00;-9.251977e-01;-3.781204e+00;2.343662e+00;5.777007e-01;-1.265817e+00;1.417429e+00;-1.145425e+00;-3.216296e+00;-2.459046e+00;-3.136441e-01;-1.109038e+00;2.067236e+00;1.441150e-01;-3.625340e+00;4.714637e-01;2.888660e+00
'unknown';10.200000;-1.269439e+00;4.496891e+00;2.210827e+01;5.111668e+00;-1.501950e+01;-1.103414e+01;2.993340e+00;-2.278304e+01;3.806608e+00;2.932740e+00;-7.236964e+00;-4.320463e+00;9.645298e+01;-5.354809e-01;-6.902117e-01;1.369877e-02;1.207836e+00;-5.481827e+00;-2.243075e+00;-1.857450e+00;-5.614770e+00;1.032862e+01;-2.732332e+00;-5.586780e+00;-3.192902e-01;2.399915e+00;1.560546e+00;8.155058e-01;1.107535e+00;-1.220746e+00;-1.751612e+00;-1.727633e+00;2.605798e-01;1.408611e+00;4.691445e-01;7.582038e-01;-2.845400e+00;1.168150e+00;1.804794e+00
'unknown';10.210000;-1.164129e+01;5.453005e+00;1.034975e+01;1.410874e+01;-2.498757e+01;-1.147659e+01;-4.188893e+00;-3.101714e+01;6.654498e+00;-2.536777e+00;-1.889663e+01;-2.371694e+01;1.157787e+02;1.981994e+00;9.065832e-01;4.520168e-01;-1.861733e+00;-4.199085e+00;-1.134471e+00;-1.385536e-02;-1.806964e+00;1.142773e+01;-2.703300e+00;-8.310718e+00;-3.897509e-01;3.576554e+00;1.982788e+00;1.146427e+00;1.166289e+00;-1.713263e+00;1.148963e-01;-5.549874e-01;7.979547e-01;2.197906e+00;-5.504509e-01;1.563656e+00;-1.055347e+00;1.921758e+00;-5.428355e-02
'unknown';10.220000;-3.424279e+00;2.691821e+01;1.826184e+01;5.202957e+00;-2.305313e+01;-1.344633e+01;-6.501243e+00;-1.686961e+01;5.473119e+00;5.625027e-02;-2.330949e+01;-6.466193e+00;1.087066e+02;3.569256e+00;2.715813e+00;1.160636e+00;-3.325542e+00;-3.685468e+00;-1.320706e+00;1.617376e+00;1.787964e+00;6.856996e+00;1.595660e-01;-7.544000e+00;2.781196e+00;3.483228e+00;4.665936e-01;-4.726359e-01;3.794301e-02;-9.188787e-01;1.231030e+00;2.901903e-01;6.442327e-01;6.556820e-01;-1.464952e+00;1.500017e+00;9.922493e-01;5.155336e-01;-3.249021e-02
'unknown';10.230000;1.012708e+01;1.329059e+01;2.251087e+01;-2.247531e+00;-2.922967e+01;-1.609424e+01;3.082040e+00;-1.794569e+01;2.500942e+01;-1.692844e+00;-3.454300e+01;-4.139603e+00;1.091277e+02;3.898752e+00;3.371645e-01;2.021947e+00;-4.616091e+00;-1.404142e+00;-1.304475e+00;2.356208e+00;5.463657e-01;6.787214e+00;2.112409e+00;-5.223323e+00;4.277342e+00;1.530587e+00;-8.237941e-01;-7.939829e-01;-6.067742e-01;5.510863e-01;1.275363e+00;4.099726e-01;-8.406207e-01;-5.182174e-01;-2.464660e+00;1.570846e+00;2.443962e+00;-4.021943e-01;-2.917528e-01
'unknown';10.240000;5.692655e+00;1.415717e+01;2.183089e+01;-3.337907e+00;-3.132579e+01;-1.532885e+01;7.444755e+00;-2.037895e+01;2.891413e+01;3.308603e+00;-3.713378e+01;-2.031506e-01;1.171946e+02;8.391082e-01;-2.768682e+00;-5.815514e-01;-2.009379e+00;-7.241484e-01;-7.071217e-01;1.786820e-01;-3.513025e+00;5.324121e+00;2.359899e+00;-2.169231e+00;-7.516861e-02;3.260447e+00;-9.666306e-01;-1.067086e+00;-1.152872e+00;8.324606e-01;1.215220e+00;1.150076e+00;-2.074601e+00;1.519080e-01;-3.135219e+00;2.545623e-01;3.593135e+00;-1.297514e+00;-3.895581e-01
'unknown';10.250000;3.294006e+00;1.351935e+01;1.867496e+01;-4.701287e+00;-2.787195e+01;-1.705771e+01;6.191473e-01;-2.653065e+01;2.887006e+01;6.399091e+00;-3.810110e+01;-5.461753e+00;1.191877e+02;-7.719029e-01;-3.210839e-01;-1.710761e+00;2.356175e-01;6.970695e-01;6.086001e-01;-3.497612e+00;-1.747557e+00;-1.291300e-01;4.050766e+00;1.221708e+00;-9.725401e-01;2.229181e+00;-5.336462e-01;-3.872918e-01;-1.571371e+00;4.036253e-01;1.218931e+00;1.126336e+00;-1.798943e+00;1.702387e+00;-3.729155e+00;-9.405743e-01;4.006986e+00;-1.045074e+00;-2.013256e-01
